city,state_id,state_name,lat,lng
Smithville Flats,NY,New York,42.39430,-75.81050
Wesley,IA,Iowa,43.08870,-93.99290
Silo,OK,Oklahoma,34.03580,-96.47460
Bailey Lakes,OH,Ohio,40.94890,-82.35700
Pitsburg,OH,Ohio,39.98710,-84.48800
Plumwood,OH,Ohio,40.00870,-83.41470
Northmoor,MO,Missouri,39.18450,-94.60540
Underwood,MN,Minnesota,46.28690,-95.87210
Woodburn,KY,Kentucky,36.84210,-86.53000
Mayking,KY,Kentucky,37.13350,-82.77300
Sobieski,WI,Wisconsin,44.72270,-88.06590
West Logan,WV,West Virginia,37.86790,-81.99060
Starks,LA,Louisiana,30.31050,-93.66670
Bethania,NC,North Carolina,36.18080,-80.33760
McClusky,ND,North Dakota,47.48400,-100.44260
Diablo,CA,California,37.84080,-121.95650
Pleasant Plains,AR,Arkansas,35.55450,-91.62740
Good Hope,IL,Illinois,40.55740,-90.67520
Latham,IL,Illinois,39.96690,-89.16230
Churdan,IA,Iowa,42.15390,-94.47860
Steamboat,AZ,Arizona,35.75350,-109.85040
Arimo,ID,Idaho,42.55980,-112.17260
South Solon,OH,Ohio,39.73740,-83.61270
Hoytsville,UT,Utah,40.87540,-111.38460
Lower Elochoman,WA,Washington,46.21850,-123.36980
Outlook,WA,Washington,46.33110,-120.09270
Ellenboro,WV,West Virginia,39.26780,-81.05510
Canjilon,NM,New Mexico,36.48400,-106.43340
Coyote Flats,TX,Texas,32.35280,-97.29440
New Home,TX,Texas,33.32690,-101.91170
Singer,LA,Louisiana,30.65120,-93.41170
Merna,NE,Nebraska,41.48530,-99.76100
Kennedy,NY,New York,42.15900,-79.09820
Ben Avon Heights,PA,Pennsylvania,40.51250,-80.07310
Centerport,PA,Pennsylvania,40.48650,-76.00560
Mexican Colony,CA,California,35.46890,-119.26870
Dyess,AR,Arkansas,35.58940,-90.21330
Dennard,AR,Arkansas,35.74980,-92.53940
Havana,AR,Arkansas,35.10980,-93.52600
Bowie,AZ,Arizona,32.32470,-109.48430
Clarington,OH,Ohio,39.77630,-80.86470
McGregor,MN,Minnesota,46.60870,-93.30550
Newfolden,MN,Minnesota,48.35680,-96.32980
Gagetown,MI,Michigan,43.65720,-83.24490
Pedricktown,NJ,New Jersey,39.76120,-75.40770
Villanueva,NM,New Mexico,35.26600,-105.36020
Marble,NC,North Carolina,35.17710,-83.92650
Strasburg,ND,North Dakota,46.13360,-100.16040
Rockhill,PA,Pennsylvania,40.24100,-77.89950
Meadow Valley,CA,California,39.93220,-121.08310
Norman,AR,Arkansas,34.45840,-93.67910
Alto Pass,IL,Illinois,37.57370,-89.31920
Livermore,IA,Iowa,42.86800,-94.18400
Plymouth,IA,Iowa,43.24640,-93.12320
Nichols,IA,Iowa,41.47970,-91.30800
Clear Spring,MD,Maryland,39.65620,-77.93060
Butlertown,MD,Maryland,39.28200,-76.09910
Taneyville,MO,Missouri,36.73770,-93.03550
Alvarado,MN,Minnesota,48.19290,-96.99850
Rosebush,MI,Michigan,43.69980,-84.76570
Sadieville,KY,Kentucky,38.38810,-84.54940
Bullhead,SD,South Dakota,45.76930,-101.08080
Wallula,WA,Washington,46.08470,-118.90560
Pound,WI,Wisconsin,45.09560,-88.03340
La Valle,WI,Wisconsin,43.58300,-90.13030
Hester,LA,Louisiana,30.02770,-90.77100
Redford,NY,New York,44.60630,-73.81130
Misquamicut,RI,Rhode Island,41.32370,-71.82200
Western Grove,AR,Arkansas,36.10110,-92.95460
Sharpsburg,GA,Georgia,33.33700,-84.65040
Charlotte,IA,Iowa,41.96210,-90.46820
Shaft,MD,Maryland,39.62650,-78.93840
Port Jefferson,OH,Ohio,40.33050,-84.09250
Nett Lake,MN,Minnesota,48.11460,-93.08110
Interlochen,MI,Michigan,44.64970,-85.76780
Odessa,DE,Delaware,39.45620,-75.66050
Rock Springs,WI,Wisconsin,43.47900,-89.91770
South La Paloma,TX,Texas,27.89470,-97.96850
Chataignier,LA,Louisiana,30.56960,-92.31680
Newtok,AK,Alaska,60.93410,-164.63850
Cedar Rapids,NE,Nebraska,41.55890,-98.14930
Nickelsville,VA,Virginia,36.75170,-82.41600
Cedarville,CA,California,41.52800,-120.17480
Cash,AR,Arkansas,35.80130,-90.93150
Clarkedale,AR,Arkansas,35.29700,-90.21030
Yatesville,GA,Georgia,32.91330,-84.14230
Fertile,IA,Iowa,43.26230,-93.42320
Garrison,IA,Iowa,42.14510,-92.14420
Lake Viking,MO,Missouri,39.92530,-94.06920
Cuyuna,MN,Minnesota,46.51150,-93.92650
Florence,SD,South Dakota,45.05480,-97.32620
Skillman,NJ,New Jersey,40.42470,-74.71390
Ramah,NM,New Mexico,35.13750,-108.48610
Rodey,NM,New Mexico,32.65380,-107.13580
Loop,TX,Texas,32.91420,-102.41470
Fenton,LA,Louisiana,30.36380,-92.91640
Ruffin,NC,North Carolina,36.44280,-79.54330
Fairmount,ND,North Dakota,46.05470,-96.60290
Pleasanton,NE,Nebraska,40.96980,-99.08760
Cragsmoor,NY,New York,41.66640,-74.39050
West Falls,PA,Pennsylvania,41.45300,-75.86050
Goldfield,NV,Nevada,37.71210,-117.23780
Jeffersonville,IL,Illinois,38.44250,-88.40400
Ila,GA,Georgia,34.17280,-83.29300
Wanette,OK,Oklahoma,34.96270,-97.03190
Wardell,MO,Missouri,36.35400,-89.81700
Pilger,NE,Nebraska,42.00770,-97.05460
Lakeview,NE,Nebraska,41.49980,-97.37750
Glendon,PA,Pennsylvania,40.66070,-75.23640
Grimes,CA,California,39.07420,-121.89880
Malcolm,AL,Alabama,31.19450,-88.00160
Amboy,IN,Indiana,40.60170,-85.92710
Benedict,MD,Maryland,38.51160,-76.67970
Carmen,OK,Oklahoma,36.57910,-98.45780
Irondale,OH,Ohio,40.57280,-80.72590
Marlboro,OH,Ohio,40.95040,-81.21660
Joseph,UT,Utah,38.62470,-112.21990
Bunceton,MO,Missouri,38.78940,-92.79920
Gaines,MI,Michigan,42.87250,-83.91080
Riverbend,MT,Montana,47.14720,-114.83180
Gamaliel,KY,Kentucky,36.64020,-85.79630
Hunters Hollow,KY,Kentucky,38.07840,-85.69340
Fairwater,WI,Wisconsin,43.74240,-88.86800
Crystal,NM,New Mexico,36.02810,-108.99110
Lake Meredith Estates,TX,Texas,35.66390,-101.60270
South Mansfield,LA,Louisiana,32.01810,-93.72370
Nenana,AK,Alaska,64.53840,-149.08590
Moose Pass,AK,Alaska,60.49970,-149.44640
Silver Creek,NE,Nebraska,41.31520,-97.66510
Woodland Mills,TN,Tennessee,36.47670,-89.11050
Iron Gate,VA,Virginia,37.79850,-79.79030
Viola,AR,Arkansas,36.39680,-91.98630
Cobbtown,GA,Georgia,32.28060,-82.13870
Shelby,IN,Indiana,41.19340,-87.34260
Tremont City,OH,Ohio,40.01480,-83.83880
Olde West Chester,OH,Ohio,39.33530,-84.40340
Henrietta,MO,Missouri,39.23710,-93.93840
Gilman City,MO,Missouri,40.13110,-93.87390
Adams,OR,Oregon,45.76630,-118.56410
Renner Corner,SD,South Dakota,43.65240,-96.70440
Laona,WI,Wisconsin,45.55970,-88.66970
Esto,FL,Florida,30.98190,-85.64290
Brazos Bend,TX,Texas,32.47520,-97.76110
Atkinson,NC,North Carolina,34.52750,-78.16970
Lewisberry,PA,Pennsylvania,40.13570,-76.86090
West Waynesburg,PA,Pennsylvania,39.90010,-80.20060
Cressey,CA,California,37.42100,-120.65560
Vina,AL,Alabama,34.37570,-88.06020
Bonfield,IL,Illinois,41.14500,-88.05400
Scales Mound,IL,Illinois,42.47500,-90.25250
Ludlow,IL,Illinois,40.38660,-88.12590
Ransom,IL,Illinois,41.15860,-88.65420
Russellville,IN,Indiana,39.85690,-86.98340
Beaver Creek,MD,Maryland,39.57860,-77.64770
Vernon,UT,Utah,40.09560,-112.44570
Rolla,KS,Kansas,37.11790,-101.63170
Boneau,MT,Montana,48.29260,-109.86320
Tishomingo,MS,Mississippi,34.63810,-88.22910
Idaville,OR,Oregon,45.50970,-123.86330
Butternut,WI,Wisconsin,46.01380,-90.49880
Matheny,WV,West Virginia,37.66400,-81.59850
Cashion Community,TX,Texas,34.03650,-98.50810
Kirkwood,PA,Pennsylvania,39.85390,-76.07980
Trinidad,CA,California,41.05890,-124.14340
Salton Sea Beach,CA,California,33.37590,-116.01150
Enola,AR,Arkansas,35.19580,-92.20680
Secor,IL,Illinois,40.74170,-89.13500
Sigel,IL,Illinois,39.22570,-88.49450
Pinehurst,GA,Georgia,32.19550,-83.75960
Briggs,OK,Oklahoma,35.92100,-94.90000
Vanlue,OH,Ohio,40.97510,-83.48240
Green Camp,OH,Ohio,40.53210,-83.20760
Mineral Point,MO,Missouri,37.94550,-90.72470
Crystal Lakes,MO,Missouri,39.36060,-94.18740
Badger,MN,Minnesota,48.77680,-96.02120
Bandana,KY,Kentucky,37.14470,-88.94180
Trilby,FL,Florida,28.45650,-82.19400
Scottsville,TX,Texas,32.53190,-94.24650
Tazlina,AK,Alaska,62.05360,-145.43620
Cottontown,TN,Tennessee,36.44900,-86.53360
New Deal,TN,Tennessee,36.51390,-86.56290
Pierson,IA,Iowa,42.54280,-95.86530
Wheatfields,AZ,Arizona,33.48050,-110.83660
Jennings,OK,Oklahoma,36.18230,-96.56900
Katie,OK,Oklahoma,34.58330,-97.33890
Athalia,OH,Ohio,38.51260,-82.30930
Milan,MN,Minnesota,45.11250,-95.91170
Comfrey,MN,Minnesota,44.11110,-94.90290
Belview,MN,Minnesota,44.60650,-95.32870
Simms,MT,Montana,47.49310,-111.94740
Blunt,SD,South Dakota,44.51590,-99.98850
Palisades,TX,Texas,35.06140,-101.80320
South Philipsburg,PA,Pennsylvania,40.88700,-78.21850
Elrama,PA,Pennsylvania,40.25170,-79.92430
Pocahontas,VA,Virginia,37.30710,-81.34380
Grubbs,AR,Arkansas,35.65400,-91.07550
Woodland,GA,Georgia,32.78770,-84.56060
Mooreland,IN,Indiana,39.99740,-85.25130
Breckenridge,MO,Missouri,39.76140,-93.80460
Darwin,MN,Minnesota,45.09680,-94.41360
Askov,MN,Minnesota,46.18860,-92.78240
Barryton,MI,Michigan,43.75050,-85.14360
Dowling,MI,Michigan,42.52270,-85.25310
Scandinavia,WI,Wisconsin,44.46080,-89.14600
White Lake,WI,Wisconsin,45.16170,-88.77040
Nakaibito,NM,New Mexico,35.78260,-108.80390
Oretta,LA,Louisiana,30.52900,-93.43910
Hildreth,NE,Nebraska,40.33780,-99.04580
Rising City,NE,Nebraska,41.19830,-97.29740
Mahaffey,PA,Pennsylvania,40.87440,-78.72750
Southview,PA,Pennsylvania,40.33200,-80.25600
New Galilee,PA,Pennsylvania,40.83350,-80.40090
Minburn,IA,Iowa,41.75750,-94.02840
Lacona,IA,Iowa,41.19010,-93.38510
Mowrystown,OH,Ohio,39.04050,-83.75180
Raymondville,MO,Missouri,37.33980,-91.83640
Vergas,MN,Minnesota,46.65490,-95.80380
Oceanside,OR,Oregon,45.45490,-123.96100
Nesika Beach,OR,Oregon,42.50450,-124.40650
Lost Bridge Village,AR,Arkansas,36.38980,-93.91560
Prairie City,IL,Illinois,40.62100,-90.46490
East Germantown,IN,Indiana,39.81330,-85.13690
Otwell,IN,Indiana,38.45660,-87.09590
Winkelman,AZ,Arizona,32.98530,-110.76510
Mardela Springs,MD,Maryland,38.45890,-75.75670
Downing,MO,Missouri,40.48730,-92.36890
Calumet,MN,Minnesota,47.31980,-93.26670
South Glastonbury,MT,Montana,45.31210,-110.80760
North Woodstock,NH,New Hampshire,44.03640,-71.68950
Thompsons,TX,Texas,29.49060,-95.63040
St. John,ND,North Dakota,48.94380,-99.71320
Roca,NE,Nebraska,40.65830,-96.66140
Ford Cliff,PA,Pennsylvania,40.76080,-79.53570
Hiwassee,VA,Virginia,36.96820,-80.70440
Belle Rive,IL,Illinois,38.23170,-88.74050
Lewisville,IN,Indiana,39.80680,-85.35290
Titanic,OK,Oklahoma,35.88890,-94.74340
Freeport,OH,Ohio,40.21090,-81.26860
Castle Valley,UT,Utah,38.63250,-109.39660
Clarksburg,MO,Missouri,38.66110,-92.66610
Garfield,MN,Minnesota,45.93870,-95.49420
Bairoa La Veinticinco,PR,Puerto Rico,18.26350,-66.02110
Bethune,SC,South Carolina,34.41430,-80.34870
Warrens,WI,Wisconsin,44.12870,-90.51550
Wheeler,WI,Wisconsin,45.04410,-91.90370
Kermit,WV,West Virginia,37.84250,-82.40860
Kukuihaele,HI,Hawaii,20.11950,-155.56540
Wacissa,FL,Florida,30.35660,-83.99370
Trent,TX,Texas,32.48860,-100.12330
Roanoke,LA,Louisiana,30.23550,-92.74810
Max,ND,North Dakota,47.82040,-101.29110
Allen,NE,Nebraska,42.41440,-96.84320
Fredonia,AR,Arkansas,34.81970,-91.41020
Americus,IN,Indiana,40.52540,-86.74760
